respnum_V1,respcat_V3,respnum_PAYS,respnum_SEX,respnum_AGE,respnum_SexRec,x1,x2,x3,x4,x5,respnum_YEAR
5900,376,15,2,28,1,2,2,2, , ,2012
5900,376,15,1,66,-1,4,3,1,2,1,2012
5900,376,15,1,51,-1, ,4,2,2,1,2012
5900,376,15,2,41,1,3,3,3,2,2,2012
5900,376,15,2,58,1,3,4,1,2,2,2012
5900,376,15,2,26,1,2,2,2, , ,2012
5900,376,15,1,23,-1,4,1,1,1,1,2012
5900,376,15,1,39,-1,3,2,2, , ,2012
5900,376,15,2,60,1,2,4,2,2,2,2012
5900,376,15,2,999,1,4,4,2,2,2,2012
5900,376,15,2,37,1,4,5,2,2,2,2012
5900,376,15,1,42,-1,3,1,1,2,1,2012
5900,376,15,2,36,1,4,4,2,2,2,2012
5900,376,15,2,62,1,2,2,2,1,1,2012
5900,376,15,2,49,1,4,4,2,2,2,2012
5900,376,15,2,57,1,2,3,4,2,2,2012
5900,376,15,1,49,-1,4,2,2,1,1,2012
5900,376,15,2,28,1,2,3,3,2,2,2012
5900,376,15,2,26,1,4,4,3,3,2,2012
5900,376,15,1,52,-1,3,3,4,2,2,2012
5900,376,15,2,47,1,3,2,3,1,1,2012
5900,376,15,2,60,1,4,4,4,3,3,2012
5900,376,15,2,46,1,4,4,2,2,1,2012
5900,376,15,1,24,-1,3,3,2,2,1,2012
5900,376,15,1,36,-1,5,5,5,3,3,2012
5900,376,15,2,68,1,2,2,2, , ,2012
5900,376,15,2,35,1,2,3,2,2,2,2012
5900,376,15,1,19,-1,4,4,4,2,2,2012
5900,376,15,2,37,1,4,4,2,2,2,2012
5900,376,15,2,40,1,2,2,2,2,1,2012
5900,376,15,2,74,1,4,3,4,2,2,2012
5900,376,15,2,89,1,4,3,3,2,1,2012
5900,376,15,2,64,1,4,4,4,3,2,2012
5900,376,15,2,22,1,3,3,3, ,2,2012
5900,376,15,2,19,1,1,1,3, , ,2012
5900,376,15,1,36,-1,2,2,4,1,1,2012
5900,392,16,1,48,-1,5,3,1,3,3,2012
5900,392,16,1,75,-1,3,5,5,3,2,2012
5900,392,16,2,66,1,1,2,1,1,3,2012
5900,392,16,2,39,1,1,1,2,3,2,2012
5900,392,16,2,38,1,3,3,1, , ,2012
5900,392,16,2,36,1,5,5,1,3,2,2012
5900,392,16,1,80,-1,1,3,4,2,2,2012
5900,392,16,2,57,1,3,3,1, , ,2012
5900,392,16,2,39,1,3,3,2,2, ,2012
5900,392,16,2,54,1, , , , , ,2012
5900,392,16,2,48,1,2,1,1,3,2,2012
5900,392,16,1,20,-1,3,3,3,2,2,2012
5900,392,16,1,32,-1,1,1,3,3,2,2012
5900,392,16,1,47,-1,3,4,1,2,1,2012
5900,392,16,1,45,-1, , , , , ,2012
5900,392,16,2,88,1,1,1,3,3,2,2012
5900,392,16,1,35,-1, ,5,3,3, ,2012
5900,392,16,2,46,1,2,3,2, , ,2012
5900,392,16,1,86,-1,4,4,4, ,3,2012
5900,392,16,2,16,1,5,1,1,3,2,2012
5900,392,16,2,16,1, , ,5,1,1,2012
5900,392,16,2,50,1,5,5,4,3,1,2012
5900,392,16,1,71,-1,3,4,2, , ,2012
5900,392,16,2,42,1,2,5,1,3,2,2012
5900,392,16,2,36,1,4,3,2,3,2,2012
5900,392,16,2,40,1,3,3,3,3,2,2012
5900,392,16,1,39,-1,3,3,2,2,2,2012
5900,392,16,1,77,-1,3,4,3,2,2,2012
5900,392,16,1,67,-1,3,2,3,3,3,2012
5900,392,16,1,78,-1,2,1,1, , ,2012
5900,392,16,2,70,1,2,2,2,3,2,2012
5900,392,16,2,25,1,3,3,1, , ,2012
5900,392,16,2,61,1,1,1,1,2,2,2012
5900,392,16,1,29,-1,1,1,1,3, ,2012
5900,392,16,1,25,-1,4,2,4,2,2,2012
5900,392,16,2,78,1,3,3,1,3,2,2012
5900,392,16,1,65,-1,4,3,3,3,2,2012
5900,392,16,1,42,-1,1,2,1, , ,2012
5900,392,16,1,58,-1,3,3,3,3,2,2012
5900,392,16,1,79,-1,4,3,3,2,1,2012
5900,392,16,2,84,1,3,3,2,2,2,2012
5900,392,16,2,55,1,2,2,3,3,2,2012
5900,392,16,1,37,-1,1,1,5,3,2,2012
5900,392,16,2,56,1,4,4,2,3,2,2012
5900,392,16,1,32,-1,5,4,4,3,3,2012
5900,392,16,2,59,1,3,4,5,3,2,2012
5900,392,16,2,30,1,2,2,4,3,2,2012
5900,392,16,2,64,1,1,1,2, , ,2012
5900,392,16,1,46,-1,2,2,3,3,2,2012
5900,392,16,2,54,1,3,2,3,3,3,2012
5900,392,16,2,64,1,1,1,1,1,1,2012
5900,392,16,1,69,-1,1,2,1,1,1,2012
5900,392,16,1,44,-1,1,1,3, , ,2012
5900,392,16,2,58,1,4,3,2,2,1,2012
5900,392,16,1,65,-1,4,3,4,3,2,2012
5900,392,16,1,49,-1,2,2,1,3,3,2012
5900,392,16,2,54,1,3,3,1,3,2,2012
5900,392,16,2,37,1,3,3,1, , ,2012
5900,392,16,2,49,1,1,1,1, , ,2012
5900,392,16,1,29,-1,1,1,2,2,2,2012
5900,392,16,2,70,1,3,4,3,3, ,2012
5900,392,16,1,63,-1,3,3,3,2,2,2012
5900,392,16,2,56,1,3,3,3, , ,2012
5900,392,16,2,65,1,3,3,3,2,2,2012
5900,392,16,2,80,1,3,2,3, , ,2012
5900,392,16,2,53,1,1,1,1, , ,2012
5900,392,16,2,60,1,1,1,1, , ,2012
5900,392,16,2,60,1,4,2,4,3,3,2012
5900,392,16,1,65,-1,1,1,1,2,1,2012
5900,392,16,1,37,-1,2,4,4,3,2,2012
5900,392,16,2,29,1,1,1,1,3,1,2012
5900,392,16,2,47,1,2,4,1,3,2,2012
5900,392,16,2,25,1,1,1,1, , ,2012
5900,392,16,2,23,1,1,1,3,2,1,2012
5900,392,16,2,30,1,1,1,3,2,1,2012
5900,392,16,2,23,1,1,1,2, ,1,2012
5900,392,16,1,36,-1, ,4,1,3,3,2012
5900,392,16,1,19,-1,3,5,4,3,2,2012
5900,392,16,1,53,-1,2,2,1,2,1,2012
5900,392,16,1,69,-1,1,1,1,3,3,2012
5900,392,16,2,47,1,1,2,1,2,2,2012
5900,392,16,2,83,1,1, ,4,3, ,2012
5900,392,16,2,24,1,2,2,4,3,3,2012
5900,392,16,1,37,-1,3,4,2,1,3,2012
5900,392,16,2,65,1,1,1,3, , ,2012
5900,392,16,2,90,1,3,3,3,3,2,2012
5900,392,16,2,37,1,1,1,1,1,1,2012
5900,392,16,1,70,-1,1,3,3, ,3,2012
5900,392,16,1,44,-1,3,3,3,3,2,2012
5900,392,16,2,43,1,3,3,1, , ,2012
5900,392,16,1,56,-1,3,4,5,3,3,2012
5900,392,16,1,56,-1,4,5,1,3, ,2012
5900,392,16,1,42,-1,1,1,3,2,2,2012
5900,392,16,2,51,1,4,3,1,2,2,2012
5900,392,16,1,86,-1,3,4,2,3,2,2012
5900,392,16,2,54,1,2,3,2,2,2,2012
5900,392,16,2,42,1,4,3,1,3,2,2012
5900,392,16,2,81,1,1, ,4, , ,2012
5900,392,16,2,71,1,2,4,5,3,2,2012
5900,392,16,1,54,-1,4,3,2,1,1,2012
5900,392,16,1,43,-1,1,1,4, , ,2012
5900,392,16,2,49,1,2,1,2,1,1,2012
5900,392,16,1,48,-1,1,1,2, , ,2012
5900,392,16,1,46,-1,1,1,1,1,1,2012
5900,392,16,1,25,-1,1,3,1, , ,2012
5900,392,16,1,45,-1,4,5,2,2,2,2012
5900,392,16,2,61,1, , , , , ,2012
5900,392,16,2,76,1,5,5,3,2,2,2012
5900,392,16,2,57,1,1,1,5,2,2,2012
5900,392,16,1,72,-1,2,2,4,3,2,2012
5900,392,16,2,39,1,1,3,1,3,2,2012
5900,392,16,1,40,-1,1,1,1,3,1,2012
5900,392,16,1,82,-1,5,5,5,3,2,2012
5900,392,16,2,58,1,3,3,3,3, ,2012
5900,392,16,1,39,-1,1,1,5,1,1,2012
5900,392,16,1,38,-1,3,3,3,3,2,2012
5900,392,16,1,50,-1,1,1,3,3,2,2012
5900,392,16,1,22,-1,1,1,1,2,2,2012
5900,392,16,1,62,-1,3,5,4,2,2,2012
5900,392,16,2,66,1,1,4,4,3,2,2012
5900,392,16,1,72,-1,5,5,5,3,2,2012
5900,392,16,2,69,1,4,3,3,3,2,2012
5900,392,16,2,60,1,3,2,3,3,2,2012
5900,392,16,2,57,1,1,3,3, , ,2012
5900,392,16,1,72,-1, , ,3,3, ,2012
5900,392,16,1,38,-1,3,4,3,3,2,2012
5900,392,16,2,39,1,3,1,1, , ,2012
5900,392,16,1,75,-1,4,4,1,3,3,2012
5900,392,16,1,73,-1,1,1,4,2,2,2012
5900,392,16,1,68,-1,1,1,1,3,2,2012
5900,392,16,2,79,1,1,1,1,3,2,2012
5900,392,16,1,68,-1,1,1,4,3,3,2012
5900,392,16,1,20,-1,3,5,2,3,2,2012
5900,392,16,2,67,1,1,3,3,3,2,2012
5900,392,16,2,73,1,1,2,1,1,1,2012
5900,392,16,2,31,1,1,1,3, , ,2012
5900,392,16,2,26,1,1,1,1,2,2,2012
5900,392,16,1,76,-1,5,5,5,3,3,2012
5900,392,16,2,71,1,1,3,5,3,2,2012
5900,392,16,1,55,-1,3,3,3,3, ,2012
5900,392,16,2,43,1,5,4,4,3,2,2012
5900,392,16,1,45,-1,1,2,4,3, ,2012
5900,392,16,1,84,-1,5,5,5,3,3,2012
5900,392,16,1,47,-1, ,1,1,3,1,2012
5900,392,16,2,43,1,3,3,4,2,2,2012
5900,392,16,2,35,1,1,1,1, ,2,2012
5900,392,16,1,72,-1,2,4,1,3,2,2012
5900,392,16,1,56,-1,4,5,4,3,2,2012
5900,392,16,2,50,1,3,3,1,3,2,2012
5900,392,16,1,61,-1,3,4,4,2,2,2012
5900,392,16,2,37,1,4,3,4,3,3,2012
5900,392,16,1,29,-1,3,3,1,2,2,2012
5900,392,16,2,81,1, ,1,3,3,2,2012
5900,392,16,1,50,-1,5,3,4,3,3,2012
5900,392,16,2,72,1,2,3,2,3,2,2012
5900,392,16,1,57,-1,3,4,3,2,2,2012
5900,392,16,1,64,-1,4,3,3, , ,2012
5900,392,16,1,83,-1,2,4,5,3,3,2012
5900,392,16,2,57,1, ,3,3, , ,2012
5900,392,16,2,47,1,2,3,2,3,2,2012
5900,392,16,2,73,1,3,3,4,3,3,2012
5900,392,16,2,61,1,1,1,1,2,1,2012
5900,392,16,1,65,-1,1,5,4, ,2,2012
5900,392,16,1,54,-1,4,4,4,3,3,2012
5900,392,16,1,29,-1,1,4,3,3,2,2012
5900,392,16,2,43,1,2,3,1, , ,2012
5900,392,16,2,81,1,3,3,2,3,2,2012
5900,392,16,2,71,1,1,3,5, ,1,2012
5900,392,16,1,28,-1,3,2,2, , ,2012
5900,392,16,2,57,1,2,3,1, , ,2012
5900,392,16,2,66,1,1,4,2,2,2,2012
5900,392,16,2,62,1,1,1,5,2,2,2012
5900,392,16,2,45,1,2,2,2,3,3,2012
5900,392,16,1,49,-1,1,2,1,2,2,2012
5900,392,16,1,40,-1, ,1,1,3,2,2012
5900,392,16,2,65,1,1,1,4,3,2,2012
5900,392,16,2,39,1,1,1,1,2,2,2012
5900,392,16,1,64,-1,1,3,2, , ,2012
5900,392,16,1,66,-1,1,1,1,3,1,2012
5900,392,16,2,64,1,1,1,1,3,3,2012
5900,392,16,2,42,1,1,1,3, , ,2012
5900,392,16,2,41,1,2,3,1,1,1,2012
5900,392,16,1,32,-1, ,3,1,3, ,2012
5900,392,16,2,52,1,1,1,3,2,1,2012
5900,392,16,1,43,-1,1,1,1, ,2,2012
5900,392,16,2,33,1,1,2,3,2,2,2012
5900,392,16,1,58,-1,2,3,2,3,2,2012
5900,392,16,2,34,1,2,3,3,3,2,2012
5900,392,16,1,23,-1,1,3,1, ,2,2012
5900,392,16,2,60,1,4,4,4,3, ,2012
5900,392,16,2,51,1,1,1,2,2,2,2012
5900,392,16,2,35,1,3,4,1,3,2,2012
5900,392,16,1,67,-1,3, ,1,2,2,2012
5900,392,16,1,62,-1,2,2,5,3,3,2012
5900,392,16,2,33,1,4,5,4,3,2,2012
5900,392,16,2,40,1,4,3,1,3,3,2012
5900,392,16,2,49,1,1,2,1, , ,2012
5900,392,16,1,25,-1,2,1,1, , ,2012
5900,392,16,2,36,1,2,2,2,1,1,2012
5900,392,16,1,24,-1, , ,3, , ,2012
5900,392,16,2,51,1,4,3,2, , ,2012
5900,392,16,2,52,1,3,2,1, , ,2012
5900,392,16,2,62,1,4,3,3,3,2,2012
5900,392,16,1,61,-1,3,3,2,3,2,2012
5900,392,16,1,30,-1,1,2,1,3,1,2012
5900,392,16,2,37,1,3,4,1,3,2,2012
5900,392,16,1,37,-1,5,5,1,3,2,2012
5900,392,16,1,76,-1,1,1,1, , ,2012
5900,392,16,2,58,1,2,5,5,3,3,2012
5900,392,16,2,79,1,2,3,2,3,2,2012
5900,392,16,1,58,-1,1,1,2,2,1,2012
5900,392,16,2,65,1,3,3,3,3,3,2012
5900,392,16,2,77,1,2,2,4,3,2,2012
5900,392,16,2,16,1,2,3,4,3,2,2012
5900,392,16,2,36,1,1,1,1,2, ,2012
5900,392,16,2,45,1,3,2,3,3,2,2012
5900,392,16,1,48,-1,1,1,1,3,2,2012
5900,392,16,1,39,-1,3,3,4,3,3,2012
5900,392,16,2,72,1,3,4,1,2,2,2012
5900,392,16,1,66,-1, ,1,1,2,1,2012
5900,392,16,2,36,1,3,1,2,2,2,2012
5900,392,16,2,65,1,1,1,3,2,2,2012
5900,392,16,2,39,1,4,1,1, , ,2012
5900,392,16,2,79,1,4,5,4,3,3,2012
5900,392,16,2,77,1,4,4,4,3,2,2012
5900,392,16,2,56,1,3,3,1,1,1,2012
5900,392,16,1,69,-1,4,4,4,3,2,2012
5900,392,16,2,59,1,5,5,2,3,2,2012
5900,392,16,2,32,1,1,1,1,1,1,2012
5900,392,16,1,17,-1, ,4,3,3,2,2012
5900,578,19,2,23,1,2,2,2,1,1,2012
5900,578,19,2,21,1,2,1,1,1,1,2012
5900,578,19,1,48,-1,3, ,2, , ,2012
5900,578,19,2,20,1,1,2,1,1,1,2012
5900,578,19,2,21,1,1,1,1,1,1,2012
5900,578,19,1,59,-1,1,1,2,1,1,2012
5900,578,19,1,65,-1,1,1,1,1,1,2012
5900,578,19,2,47,1,1,5,1,1,1,2012
5900,578,19,1,69,-1,1,1,1,1,1,2012
5900,578,19,2,34,1,1,2,2,1,1,2012
5900,578,19,2,19,1,3,4,4,2,1,2012
5900,578,19,2,20,1,1,2,1,2,1,2012
5900,578,19,2,66,1,3,3,2, , ,2012
5900,578,19,1,52,-1,1,2,1,2,1,2012
5900,578,19,2,55,1,2,2,2,2,1,2012
5900,578,19,2,24,1,1,1,1,1,1,2012
5900,578,19,2,18,1,2,2,1,2,1,2012
5900,578,19,1,54,-1,1,2,2,1,1,2012
5900,578,19,2,67,1,1,1,1,1,1,2012
5900,578,19,2,19,1,2,3,2,2,1,2012
5900,578,19,2,48,1,3,1,1,2,2,2012
5900,578,19,2,41,1,1,1,1,1,1,2012
5900,578,19,1,78,-1, ,3,2,2,2,2012
5900,578,19,2,71,1,2,1,1, ,1,2012
5900,578,19,1,64,-1,2,1,2,2,1,2012
5900,578,19,1,67,-1,2,2,1,2,1,2012
5900,578,19,2,63,1, ,2,2,2,2,2012
5900,578,19,2,46,1,2,2,1,2,1,2012
5900,578,19,1,54,-1,1,1,1,2,1,2012
5900,578,19,1,43,-1,2,1,2,2,2,2012
5900,578,19,2,30,1,2,1,1,1,1,2012
5900,578,19,1,34,-1,3,3,3,3, ,2012
5900,578,19,1,48,-1,4,4,3, ,2,2012
5900,578,19,2,71,1,2,2,1,2,1,2012
5900,578,19,1,45,-1, ,2,3,2,2,2012
5900,578,19,1,24,-1,2,1,1,1,1,2012
5900,578,19,1,51,-1,4,4,2,2,1,2012
5900,578,19,1,46,-1,2,3,1,1,1,2012
5900,578,19,2,65,1,2,3,1, , ,2012
5900,578,19,1,48,-1,3,3,3, , ,2012
5900,578,19,1,67,-1,3,4,2,3,2,2012
5900,578,19,1,47,-1,3,2,2,2,1,2012
5900,578,19,2,24,1,2,2,2,1,1,2012
5900,578,19,2,44,1,2,2,1,2,1,2012
5900,578,19,1,55,-1,1,1,1,2,1,2012
5900,578,19,1,73,-1,2,2,1,1,1,2012
5900,578,19,1,47,-1,3,4,3,2,1,2012
5900,578,19,2,66,1,4,4,2,2,2,2012
5900,578,19,2,39,1,4,4,2,2,2,2012
5900,578,19,2,38,1,1,1,1,2,1,2012
5900,578,19,2,55,1,2,1,2,1,1,2012
5900,578,19,2,25,1,2,3,3,2,2,2012
5900,578,19,2,39,1,1,1,1,1,1,2012
5900,578,19,1,28,-1,2,2, ,1,1,2012
5900,578,19,2,37,1,2,3,1, , ,2012
5900,578,19,1,65,-1,2,2,2,2,1,2012
5900,578,19,1,59,-1,2,3,2,2,2,2012
5900,578,19,1,31,-1,1,1,2,3,2,2012
5900,578,19,1,66,-1,4,4,2,3,2,2012
5900,578,19,2,25,1,2,2,1,1,1,2012
5900,578,19,2,50,1,4,3,3,2,1,2012
5900,578,19,1,52,-1, , , ,2,2,2012
5900,578,19,2,74,1,3, ,2,2,1,2012
5900,578,19,1,71,-1,2,2,1,1,1,2012
5900,578,19,1,19,-1,2,4,5,2,2,2012
5900,578,19,2,22,1,1,1,1,2,2,2012
5900,578,19,2,45,1,3,4,4,3,2,2012
5900,578,19,1,66,-1,2,3,2,2,1,2012
5900,578,19,1,44,-1,3,3,2,2,2,2012
5900,578,19,2,55,1,3,4,3,3,2,2012
5900,578,19,1,42,-1,2,2,2, ,2,2012
5900,578,19,1,42,-1,2,2,2,1,1,2012
5900,578,19,2,19,1,2,2,2,2,1,2012
5900,578,19,1,43,-1,2,3,2,2,1,2012
5900,578,19,1,57,-1,2,5,3,1,1,2012
5900,578,19,1,49,-1,2,3,3,3,2,2012
5900,578,19,2,48,1,2,2,2,2,1,2012
5900,578,19,1,39,-1,2,1,1,1,1,2012
5900,578,19,2,41,1,1,1,1,1,1,2012
5900,578,19,2,47,1,1,2,1, , ,2012
5900,578,19,2,43,1,1,3,1,2,1,2012
5900,578,19,2,66,1,2,3,3,3,2,2012
5900,578,19,1,28,-1,1,1,2,1,1,2012
5900,578,19,2,64,1,2,3,1,2,2,2012
5900,578,19,2,58,1,3,4,2,3,2,2012
5900,578,19,1,42,-1,1,2,2,1,1,2012
5900,578,19,2,65,1,4,4,2,3,2,2012
5900,578,19,1,64,-1,3,4,3,2,1,2012
5900,578,19,1,56,-1,4,4,2,2,1,2012
5900,578,19,1,45,-1,2,3,2,2,1,2012
5900,578,19,2,50,1,2,2,2, ,1,2012
5900,578,19,2,25,1,1,1,1,1,1,2012
5900,578,19,2,65,1,1,2,2,2,2,2012
5900,578,19,1,21,-1,4,3,1,1,1,2012
5900,578,19,2,21,1,2,1,2, ,1,2012
5900,578,19,1,71,-1,4,4,2,2,2,2012
5900,578,19,2,47,1,4,4,2, , ,2012
5900,578,19,2,48,1,2,2,2,3,2,2012
5900,578,19,1,55,-1,3,4,1,2,2,2012
5900,578,19,1,58,-1,3,4,2,2,2,2012
5900,578,19,1,36,-1,1,1,2, , ,2012
5900,578,19,2,40,1,2,2,2,2,2,2012
5900,578,19,1,38,-1,1,2,1, , ,2012
5900,578,19,2,79,1,2,3,2,2,1,2012
5900,578,19,2,38,1,1,2,1,1,1,2012
5900,578,19,2,40,1,1,1,1,1,1,2012
5900,578,19,1,46,-1,4,4,3,3,2,2012
5900,578,19,2,42,1, ,3,3,1,1,2012
5900,578,19,2,40,1,1,4,1,1,1,2012
5900,578,19,2,21,1,2,2,2,1,1,2012
5900,578,19,2,36,1,2,2,2,1,1,2012
5900,578,19,2,48,1,2,2,2,2,1,2012
5900,578,19,2,51,1,2,2,1, , ,2012
5900,578,19,2,48,1,2,2,2,3,2,2012
5900,578,19,2,21,1,1,1,1,2,1,2012
5900,578,19,2,48,1,2,1,1,2, ,2012
5900,578,19,2,50,1,3,2,2,2,2,2012
5900,578,19,2,52,1,3, ,2,3,2,2012
5900,578,19,1,48,-1,2,2,2,1,1,2012
5900,578,19,2,42,1,1,1,1,1,1,2012
5900,578,19,2,30,1,2,3,1,2,1,2012
5900,578,19,1,69,-1,2,2,2,2,1,2012
5900,578,19,2,23,1,1,1,1,1,1,2012
5900,578,19,2,22,1,1,1,1,1,1,2012
5900,578,19,2,54,1,4,4,3,2,2,2012
5900,578,19,1,48,-1,4,2,2,2,1,2012
5900,578,19,1,31,-1,2, ,1,1,1,2012
5900,578,19,1,66,-1,2,2,3, , ,2012
5900,578,19,2,71,1,2,1,1, ,1,2012
5900,578,19,1,32,-1,3,4,2,2,2,2012
5900,578,19,1,68,-1,3,4,3,3,2,2012
5900,578,19,2,58,1,1,1,1,1,1,2012
5900,578,19,2,28,1,2,2,1,1,1,2012
5900,578,19,2,69,1, , ,1,2,1,2012
5900,578,19,2,30,1,2,2,1,2,1,2012
5900,578,19,1,31,-1,2,3,1, , ,2012
5900,578,19,2,29,1,1,1,1,1,1,2012
5900,578,19,2,44,1,1,1,1,1,1,2012
5900,578,19,2,34,1,1,1,1,1,1,2012
5900,578,19,1,77,-1,2,4,1,2,2,2012
5900,578,19,2,50,1,1,5,1,1,1,2012
5900,578,19,1,60,-1,1,1,1,1,1,2012
5900,578,19,2,66,1,2,2,1,2,1,2012
5900,578,19,2,20,1,4,1,1,1,1,2012
5900,578,19,2,37,1,1,1,1,1,1,2012
5900,578,19,2,45,1,1,1, ,1,1,2012
5900,578,19,2,36,1,1,1,1,1,1,2012
5900,578,19,1,70,-1,2,2,2,3,2,2012
5900,578,19,1,47,-1,1,1,1,1,1,2012
5900,578,19,1,63,-1,2,2,1,2,1,2012
5900,578,19,1,67,-1,4,4,4,3,2,2012
5900,578,19,1,24,-1,3,4,5,2,2,2012
5900,578,19,2,58,1,1,2,1, ,1,2012
5900,578,19,1,62,-1,2,2,3,3,3,2012
5900,578,19,1,34,-1,3,2,2,2,1,2012
5900,578,19,2,44,1,2,3,1,2,1,2012
5900,578,19,1,35,-1,3,3,3,2,2,2012
5900,578,19,1,73,-1,2,2,2,2,2,2012
5900,578,19,1,51,-1,4,4,1,3,1,2012
5900,578,19,2,20,1, , ,1,2,2,2012
5900,578,19,2,65,1,2,2,2,1,1,2012
5900,578,19,1,51,-1,2,1,2,1,1,2012
5900,578,19,2,55,1,1,1,1, , ,2012
5900,578,19,1,40,-1,2,2,3,2,1,2012
5900,578,19,1,18,-1,2,4,1,2,1,2012
5900,578,19,2,39,1,1,3,2,2,2,2012
5900,578,19,2,44,1,1,1,1, , ,2012
5900,578,19,1,23,-1,1,1,1,1,1,2012
5900,578,19,1,65,-1,1,2,1,1,1,2012
5900,578,19,2,33,1,5,1,1,1,1,2012
5900,578,19,2,74,1,1,2,1, , ,2012
5900,578,19,2,47,1,2,4,1,2,2,2012
5900,578,19,1,58,-1,4,2,2,3,2,2012
5900,578,19,2,23,1,1,1,1,2,1,2012
5900,578,19,2,18,1,3,4,2,2,1,2012
5900,578,19,1,18,-1,4,4,4,2, ,2012
5900,578,19,1,35,-1,3,3,3,3,2,2012
5900,578,19,1,70,-1,3,3,2,2,1,2012
5900,578,19,2,67,1,4,4,2,3,2,2012
5900,578,19,1,67,-1,2,3,2,2,1,2012
5900,578,19,1,63,-1,5,2,1,2,1,2012
5900,578,19,2,29,1,2,1,1,1,1,2012
5900,578,19,2,58,1,1,1,1,1,1,2012
5900,578,19,2,21,1,2,1,1,2,1,2012
5900,578,19,2,73,1,5, ,5,3,2,2012
5900,578,19,1,60,-1,3,2,1,1,1,2012
5900,578,19,1,48,-1,2,2,1,2,1,2012
5900,578,19,1,23,-1,1,1,1,2,1,2012
5900,578,19,2,32,1,1,1,1,1,1,2012
5900,578,19,1,44,-1,2,2,2,1,1,2012
5900,578,19,1,43,-1,4,3,4,2,2,2012
5900,578,19,1,65,-1,2,2,1,1,1,2012
5900,578,19,1,46,-1,4,3,1,2,1,2012
5900,578,19,1,25,-1,1,1,1,2,1,2012
5900,578,19,2,74,1,1,4,2,2,2,2012
5900,578,19,1,47,-1,3,3,2,1,1,2012
5900,578,19,1,19,-1,4,3,4,2,2,2012
5900,578,19,2,77,1, ,4,4,2,2,2012
5900,578,19,1,53,-1,2,3,2,2,1,2012
5900,578,19,1,33,-1,1,2,1,2,1,2012
5900,578,19,2,31,1,2,2,1, , ,2012
5900,578,19,2,29,1, , , , , ,2012
5900,578,19,2,61,1,1,2,1,2,2,2012
5900,578,19,2,41,1,2,2,2,2,2,2012
5900,578,19,2,33,1,2,4,2,2,2,2012
5900,578,19,1,48,-1,4,4,3,3,2,2012
5900,578,19,1,66,-1,3,4,4,3,2,2012
5900,578,19,2,26,1,1,2,2,1,1,2012
5900,578,19,1,45,-1,3,3,2,2,1,2012
5900,578,19,2,33,1,2,4,2,2,1,2012
5900,578,19,2,59,1,2,3,1,1,1,2012
5900,578,19,1,31,-1,4,2,2,2,1,2012
5900,578,19,2,32,1,2,2,2,2,1,2012
5900,578,19,2,56,1,2,2,2,2,1,2012
5900,578,19,2,29,1,1,1,1,2,1,2012
5900,578,19,1,49,-1,2,1,1,1,1,2012
5900,578,19,1,30,-1,2,2,1,1,1,2012
5900,578,19,1,30,-1,1,3,2,2,1,2012
5900,578,19,2,48,1,2,2,2,2,2,2012
5900,578,19,2,40,1,2,4,2,2,2,2012
5900,578,19,2,65,1, ,4,4,3,2,2012
5900,578,19,2,62,1,3,1,1,1,1,2012
5900,578,19,2,41,1,2,2,1, , ,2012
5900,578,19,2,27,1,2,3,1, ,1,2012
5900,578,19,2,68,1,2,2,1,1,1,2012
5900,578,19,2,29,1,2,2,1,1,1,2012
5900,578,19,2,57,1,3,2,2,2,2,2012
5900,578,19,1,45,-1,2,2,2,2,2,2012
5900,578,19,2,25,1,1,1,2,2,1,2012
5900,578,19,1,65,-1,1,2,2,3,2,2012
5900,578,19,2,69,1,2,2,2,1,1,2012
5900,578,19,2,75,1, , , , , ,2012
5900,578,19,2,40,1, , , , , ,2012
5900,578,19,2,36,1,2,2,1,2,2,2012
5900,578,19,1,60,-1,4,4,3,2,1,2012
5900,578,19,2,74,1,2,2,1,1,1,2012
5900,578,19,1,40,-1,2,4,2,2,1,2012
5900,578,19,2,45,1,2,4,1,2,1,2012
5900,578,19,2,18,1,2,2,1,2,1,2012
5900,578,19,2,50,1,3,3,2,3,2,2012
5900,578,19,1,24,-1,3,2,2,1,1,2012
5900,578,19,1,61,-1,1,1,5,3,3,2012
5900,578,19,2,65,1,3,4,2,2,2,2012
5900,578,19,2,19,1,1,1,1,2,1,2012
5900,578,19,1,18,-1,4,4,2,2, ,2012
5900,578,19,2,67,1,2,2,1,2,1,2012
5900,578,19,1,53,-1,3,3,2,2,1,2012
5900,578,19,2,19,1,1,1,1,1,1,2012
5900,578,19,1,45,-1,2,4,2,3,2,2012
5900,578,19,1,28,-1,4,4,5,2,3,2012
5900,578,19,2,59,1,1,5,1, , ,2012
5900,578,19,2,51,1,1,1,1,2,1,2012
5900,578,19,1,49,-1,1,1,1,1,1,2012
5900,578,19,2,35,1,2,4,2,2,2,2012
5900,578,19,2,21,1,1,2,1, ,1,2012
5900,578,19,2,70,1,2,2,2,1,2,2012
5900,578,19,2,64,1,4,4,5,2,2,2012
5900,578,19,2,44,1,1,2,2,2,1,2012
5900,578,19,1,26,-1,2,2,2,1,1,2012
5900,578,19,2,33,1,2,3,2,1,1,2012
5900,578,19,2,36,1,1,2,2,1,1,2012
5900,578,19,1,32,-1,1,1,1,1,1,2012
5900,578,19,2,45,1,4,4,3,2,2,2012
5900,578,19,2,20,1,3,2,2,2,1,2012
